location,population,date,HighestInfectionCount,PercentPopulationInfected
Luxembourg,625976,2/27/2021,55110,8.80385190486536
Luxembourg,625976,2/28/2021,55110,8.80385190486536
Bahrain,1701583,4/5/2021,149791,8.80303811215791
Estonia,1326539,4/16/2021,116678,8.79567053814475
United States,331002647,3/8/2021,29109974,8.79448374924929
Netherlands,17134873,4/28/2021,1506476,8.79187140750912
Lithuania,2722291,4/23/2021,239263,8.78903100366566
Andorra,77265,12/1/2020,6790,8.78793761729114
United States,331002647,3/7/2021,29064938,8.78087781575958
Montenegro,628062,1/16/2021,55136,8.77875114240314
Slovenia,2078932,2/18/2021,182484,8.77777628128289
Czechia,10708982,1/25/2021,940004,8.77771575300061
Israel,8655541,2/23/2021,759572,8.77555776120753
United States,331002647,3/6/2021,29023931,8.76848909307967
Sweden,10099270,4/14/2021,885385,8.76682176038466
Luxembourg,625976,2/25/2021,54871,8.7656715273429
Estonia,1326539,4/15/2021,116200,8.75963691983424
Czechia,10708982,1/24/2021,937617,8.75542605263507
Serbia,6804596,3/30/2021,595489,8.75127634322449
United States,331002647,3/5/2021,28965728,8.75090524578192
San Marino,33938,1/28/2021,2969,8.7483057339855
Bahrain,1701583,4/4/2021,148817,8.74579729581219
Netherlands,17134873,4/27/2021,1497806,8.74127284164872
Lithuania,2722291,4/22/2021,237950,8.74079956918639
Slovenia,2078932,2/17/2021,181606,8.73554305768539
Luxembourg,625976,2/24/2021,54678,8.73483967436451
United States,331002647,3/4/2021,28899277,8.73082957551092
Andorra,77265,11/30/2020,6745,8.72969649906167
Israel,8655541,2/22/2021,754998,8.72271299968425
Estonia,1326539,4/14/2021,115629,8.71659257662232
Czechia,10708982,1/23/2021,933361,8.71568371298038
Montenegro,628062,1/15/2021,54730,8.71410784285628
United States,331002647,3/3/2021,28831226,8.71027052541969
Netherlands,17134873,4/26/2021,1492437,8.7099390815444
United States,331002647,3/2/2021,28764033,8.68997068775707
Lithuania,2722291,4/21/2021,236533,8.6887478230652
Andorra,77265,11/29/2020,6712,8.68698634569339
Bahrain,1701583,4/3/2021,147770,8.68426635668081
Slovenia,2078932,2/16/2021,180520,8.68330469683472
Luxembourg,625976,2/23/2021,54354,8.68308050148888
Sweden,10099270,4/13/2021,876506,8.67890451488078
Estonia,1326539,4/13/2021,115080,8.67520668446235
Netherlands,17134873,4/25/2021,1486205,8.67356880905975
United States,331002647,3/1/2021,28706973,8.67273215491839
San Marino,33938,1/27/2021,2941,8.66580234545347
Israel,8655541,2/21/2021,750043,8.66546643358283
United States,331002647,2/28/2021,28648744,8.65514045269856
Luxembourg,625976,2/22/2021,54172,8.65400590437972
Montenegro,628062,1/14/2021,54316,8.64819078371244
Slovenia,2078932,2/15/2021,179780,8.64770949699172
Lithuania,2722291,4/20/2021,235383,8.64650399240933
United States,331002647,2/27/2021,28597387,8.63962486680658
Czechia,10708982,1/22/2021,924847,8.6361803577595
Slovenia,2078932,2/14/2021,179477,8.63313470570466
Estonia,1326539,4/12/2021,114443,8.62718698809458
Netherlands,17134873,4/24/2021,1478144,8.62652439851757
United States,331002647,2/26/2021,28532812,8.62011595937479
Slovenia,2078932,2/13/2021,179148,8.61730927226095
Bahrain,1701583,4/2/2021,146454,8.60692660892827
Estonia,1326539,4/11/2021,114174,8.60690865477758
Serbia,6804596,3/28/2021,585506,8.6045666781687
Serbia,6804596,3/29/2021,585506,8.6045666781687
Lithuania,2722291,4/19/2021,234232,8.60422342798768
Israel,8655541,2/19/2021,744513,8.60157672408923
Israel,8655541,2/20/2021,744513,8.60157672408923
United States,331002647,2/25/2021,28455466,8.59674877464046
Luxembourg,625976,2/19/2021,53782,8.59170319628867
Luxembourg,625976,2/20/2021,53782,8.59170319628867
Luxembourg,625976,2/21/2021,53782,8.59170319628867
San Marino,33938,1/26/2021,2915,8.5891920561023
Lithuania,2722291,4/18/2021,233631,8.58214643474926
Netherlands,17134873,4/23/2021,1470037,8.57921152960982
Estonia,1326539,4/10/2021,113736,8.57389040201607
United States,331002647,2/24/2021,28377965,8.57333476248605
Montenegro,628062,1/13/2021,53840,8.57240208769198
Israel,8655541,2/18/2021,741934,8.57178078181364
Slovenia,2078932,2/12/2021,178133,8.56848612653035
Czechia,10708982,1/21/2021,917359,8.56625774513394
Luxembourg,625976,2/18/2021,53562,8.55655807890398
Andorra,77265,11/27/2020,6610,8.55497314437326
Andorra,77265,11/28/2020,6610,8.55497314437326
Lithuania,2722291,4/17/2021,232829,8.55268595458752
United States,331002647,2/23/2021,28303233,8.55075729953302
Serbia,6804596,3/27/2021,581617,8.54741413009678
Belgium,11589616,4/30/2021,990229,8.54410534395618
Bahrain,1701583,4/1/2021,145380,8.54380891205425
Israel,8655541,2/17/2021,738629,8.5335971489246
United States,331002647,2/22/2021,28230970,8.52892575206506
Estonia,1326539,4/9/2021,113098,8.52579532150958
Netherlands,17134873,4/22/2021,1460753,8.52502962817407
Slovenia,2078932,2/11/2021,177140,8.52072121647076
Luxembourg,625976,2/17/2021,53329,8.51933620458292
Belgium,11589616,4/29/2021,986622,8.51298265619845
San Marino,33938,1/25/2021,2889,8.51258176675113
United States,331002647,2/21/2021,28174750,8.51194099363199
Lithuania,2722291,4/16/2021,231601,8.5075768902002
United States,331002647,2/20/2021,28117670,8.49469641854556
Montenegro,628062,1/12/2021,53338,8.49247367298133
Sweden,10099270,4/10/2021,857401,8.48973242620506
Sweden,10099270,4/11/2021,857401,8.48973242620506
Sweden,10099270,4/12/2021,857401,8.48973242620506
Sweden,10099270,4/9/2021,857401,8.48973242620506
Czechia,10708982,1/20/2021,909131,8.4894250452564
Bahrain,1701583,3/31/2021,144445,8.48886007911457
Israel,8655541,2/16/2021,734575,8.48676009968643
Belgium,11589616,4/28/2021,982959,8.48137677728063
Luxembourg,625976,2/16/2021,53062,8.47668281212059
